src_entity_id,dst_entity_id,yyyymm,amount,category
24,105,2024-07,11879.72,logistics
24,105,2024-08,16685.45,services
24,105,2024-09,15776.07,retail_pos
24,105,2024-10,19247.17,raw_materials
24,105,2024-11,16757.31,utilities
24,105,2025-02,12240.37,retail_pos
24,105,2025-03,9495.08,utilities
24,105,2025-04,6345.86,retail_pos
24,105,2025-05,7252.44,retail_pos
24,105,2025-06,12620.35,raw_materials
24,156,2024-02,5684.36,retail_pos
24,156,2024-03,11680.24,retail_pos
24,156,2024-05,7603.18,utilities
24,156,2024-06,6704.34,logistics
24,156,2024-07,4916.94,logistics
24,156,2024-08,4670.6,services
24,156,2024-09,3866.68,logistics
24,156,2024-10,4434.98,services
24,156,2024-12,4764.36,retail_pos
24,156,2025-01,7306.76,utilities
24,156,2025-05,5870.68,logistics
24,156,2025-06,7282.42,utilities
25,95,2024-01,7423.88,services
25,95,2024-02,8408.81,services
25,95,2024-03,4406.23,utilities
25,95,2024-04,6795.12,raw_materials
25,95,2024-05,4166.07,utilities
25,95,2024-06,3684.23,logistics
25,95,2024-07,5410.22,utilities
25,95,2024-08,3932.48,raw_materials
25,95,2024-09,6560.67,raw_materials
25,95,2024-10,9127.09,raw_materials
25,95,2024-11,9570.66,retail_pos
25,95,2024-12,8459.89,logistics
25,95,2025-01,7695.97,retail_pos
25,95,2025-02,3603.84,raw_materials
25,95,2025-03,5825.31,utilities
25,95,2025-04,4312.23,services
25,95,2025-05,4820.79,utilities
25,95,2025-06,5600.26,services
25,151,2024-01,10462.74,utilities
25,151,2024-02,12990.06,utilities
25,151,2024-03,10769.07,services
25,151,2024-05,8447.62,logistics
25,151,2024-07,10578.64,retail_pos
25,151,2024-08,19352.89,utilities
25,151,2024-09,17320.32,logistics
25,151,2024-10,26179.88,services
25,151,2024-11,15483.37,utilities
25,151,2025-01,6792.53,utilities
25,151,2025-02,7952.66,services
25,151,2025-03,13113.29,logistics
25,151,2025-04,16953.0,retail_pos
25,151,2025-05,9272.14,raw_materials
25,186,2024-01,4862.38,raw_materials
25,186,2024-02,9488.07,raw_materials
25,186,2024-04,8101.84,raw_materials
25,186,2024-05,4738.85,logistics
25,186,2024-06,4394.53,raw_materials
25,186,2024-07,5864.37,services
25,186,2024-08,3915.05,services
25,186,2024-09,3928.59,logistics
25,186,2024-10,4639.92,logistics
25,186,2024-11,3211.97,logistics
25,186,2024-12,4793.12,services
25,186,2025-01,6215.43,raw_materials
25,186,2025-03,8762.63,services
25,186,2025-04,6687.6,raw_materials
186,25,2025-04,1337.52,services
26,113,2024-01,3790.46,services
26,113,2024-02,5380.69,utilities
26,113,2024-03,7457.9,raw_materials
26,113,2024-04,8779.59,retail_pos
26,113,2024-05,8458.05,logistics
26,113,2024-06,6024.95,retail_pos
26,113,2024-07,5825.38,logistics
26,113,2024-08,3262.08,retail_pos
26,113,2024-09,5668.95,logistics
26,113,2024-10,5078.08,services
26,113,2024-12,8213.8,raw_materials
26,113,2025-01,4922.77,retail_pos
26,113,2025-02,6265.59,logistics
26,113,2025-05,7665.51,logistics
26,55,2024-02,9960.12,raw_materials
26,55,2024-05,7749.97,services
26,55,2024-06,6781.17,services
26,55,2024-08,8894.24,retail_pos
26,55,2024-09,15747.18,utilities
26,55,2024-10,9756.25,retail_pos
26,55,2025-01,14346.2,raw_materials
26,55,2025-02,19662.69,utilities
26,55,2025-03,15602.6,services
26,55,2025-04,8658.1,raw_materials
26,55,2025-05,13121.61,services
26,216,2024-01,11542.57,services
26,216,2024-02,9166.55,retail_pos
26,216,2024-03,6724.52,utilities
26,216,2024-04,7007.63,raw_materials
26,216,2024-05,8130.81,raw_materials
26,216,2024-06,6066.31,utilities
26,216,2024-07,6424.89,raw_materials
26,216,2024-08,7972.98,services
26,216,2024-09,9477.08,services
26,216,2024-10,8583.59,logistics
26,216,2024-11,12518.98,raw_materials
26,216,2024-12,13157.61,raw_materials
26,216,2025-03,9923.18,logistics
26,216,2025-04,6975.66,logistics
26,216,2025-05,8084.94,retail_pos
26,216,2025-06,7676.54,utilities
27,136,2024-01,11936.36,services
27,136,2024-02,17623.75,retail_pos
27,136,2024-03,18818.32,retail_pos
27,136,2024-04,18461.19,logistics
27,136,2024-05,18638.31,utilities
27,136,2024-06,12732.45,utilities
27,136,2024-07,15403.68,services
27,136,2024-08,11352.12,logistics
27,136,2024-09,13353.13,raw_materials
27,136,2024-10,6801.33,retail_pos
27,136,2024-11,11492.04,logistics
27,136,2024-12,18061.02,logistics
27,136,2025-01,10635.3,raw_materials
27,136,2025-02,20225.01,retail_pos
27,136,2025-03,10905.79,retail_pos
27,136,2025-05,14189.13,retail_pos
27,136,2025-06,20359.34,utilities
27,57,2024-02,7221.53,logistics
27,57,2024-03,6246.44,retail_pos
27,57,2024-04,5696.98,retail_pos
27,57,2024-06,4083.0,raw_materials
27,57,2024-07,3058.69,utilities
27,57,2024-08,4712.83,utilities
27,57,2024-10,3816.44,retail_pos
27,57,2024-11,7764.12,raw_materials
57,27,2024-11,1552.82,services
27,57,2024-12,8280.53,services
27,57,2025-01,7683.56,services
27,57,2025-02,4779.43,raw_materials
57,27,2025-02,955.89,services
27,57,2025-03,5224.19,retail_pos
27,57,2025-04,4010.9,raw_materials
27,57,2025-05,3479.85,raw_materials
27,57,2025-06,5010.95,utilities
29,187,2024-02,10547.75,raw_materials
29,187,2024-03,11100.29,retail_pos
29,187,2024-04,21053.33,utilities
29,187,2024-05,33507.8,utilities
29,187,2024-06,18965.85,raw_materials
29,187,2024-07,20681.91,services
29,187,2024-08,15110.13,utilities
29,187,2024-09,13729.12,utilities
29,187,2024-10,16280.79,logistics
29,187,2024-11,6390.19,retail_pos
29,187,2025-01,17241.19,utilities
29,187,2025-02,15267.14,services
29,187,2025-03,12808.88,logistics
29,187,2025-04,19307.97,retail_pos
29,187,2025-05,16087.54,services
29,187,2025-06,23516.54,utilities
30,194,2024-03,33329.61,raw_materials
30,194,2024-04,27932.79,services
30,194,2024-07,59743.09,services
30,194,2024-08,55802.46,services
30,194,2024-09,42314.05,services
30,194,2024-10,23858.11,utilities
30,194,2024-11,34397.74,logistics
30,194,2025-01,27756.28,retail_pos
30,194,2025-02,39825.45,services
30,194,2025-03,53123.97,retail_pos
30,194,2025-04,41525.53,retail_pos
30,194,2025-05,33722.87,logistics
194,30,2025-05,6744.57,services
30,194,2025-06,55107.95,retail_pos
30,23,2024-01,13883.58,raw_materials
30,23,2024-02,9127.09,retail_pos
30,23,2024-03,8054.93,retail_pos
30,23,2024-04,19323.33,utilities
30,23,2024-05,12551.02,retail_pos
30,23,2024-06,23545.95,retail_pos
30,23,2024-07,21830.05,retail_pos
30,23,2024-08,11428.35,raw_materials
30,23,2024-09,18098.14,retail_pos
30,23,2024-10,13073.87,utilities
30,23,2024-12,12524.47,services
30,23,2025-01,11870.53,services
30,23,2025-03,9614.95,utilities
30,23,2025-04,22878.46,utilities
30,23,2025-06,28201.02,retail_pos
30,132,2024-01,5787.25,services
30,132,2024-02,8268.84,logistics
30,132,2024-03,6682.76,logistics
30,132,2024-04,10765.92,logistics
30,132,2024-05,6406.17,services
30,132,2024-06,4584.66,logistics
30,132,2024-08,5129.32,services
30,132,2024-09,5271.85,services
30,132,2024-12,6443.02,services
30,132,2025-01,7610.7,utilities
30,132,2025-02,6537.99,logistics
30,132,2025-03,5772.06,raw_materials
30,132,2025-04,9208.58,services
30,132,2025-05,6239.81,retail_pos
30,132,2025-06,6387.11,services
31,68,2024-01,20960.61,services
31,68,2024-02,16983.0,utilities
31,68,2024-03,36070.08,services
31,68,2024-04,44495.79,services
68,31,2024-04,8899.16,services
31,68,2024-06,27634.9,utilities
31,68,2024-07,17909.43,services
31,68,2024-08,14955.02,retail_pos
31,68,2024-09,15296.23,services
31,68,2024-10,20646.42,retail_pos
31,68,2024-11,18596.76,utilities
31,68,2025-01,28313.73,logistics
31,68,2025-02,19560.32,utilities
68,31,2025-02,3912.06,services
31,68,2025-03,21015.02,retail_pos
31,87,2024-02,36344.79,retail_pos
31,87,2024-03,30105.11,raw_materials
31,87,2024-05,24850.97,retail_pos
31,87,2024-06,26495.67,retail_pos
31,87,2024-07,20898.38,utilities
31,87,2024-08,15164.78,utilities
31,87,2024-09,21361.9,retail_pos
31,87,2024-10,15490.72,utilities
31,87,2024-11,38248.41,raw_materials
31,87,2024-12,37588.49,utilities
31,87,2025-01,26780.91,services
31,87,2025-02,52549.53,retail_pos
87,31,2025-02,10509.91,services
31,87,2025-04,23103.2,retail_pos
31,87,2025-05,20782.69,logistics
31,5,2024-02,9275.17,logistics
31,5,2024-03,5655.78,retail_pos
31,5,2024-04,10943.61,utilities
31,5,2024-05,8810.73,utilities
31,5,2024-07,6439.66,raw_materials
31,5,2024-08,6385.85,utilities
31,5,2024-09,3828.64,raw_materials
31,5,2024-12,6495.61,raw_materials
31,5,2025-02,6993.42,utilities
5,31,2025-02,1398.68,services
31,5,2025-03,7182.25,retail_pos
31,5,2025-04,10219.43,retail_pos
31,5,2025-05,10044.45,services
32,89,2024-01,16647.87,services
32,89,2024-03,16438.58,utilities
32,89,2024-04,11566.59,raw_materials
32,89,2024-05,10508.15,retail_pos
32,89,2024-06,10521.63,services
89,32,2024-06,2104.33,services
32,89,2024-09,16673.64,utilities
32,89,2024-10,22321.73,retail_pos
32,89,2024-11,18651.22,retail_pos
32,89,2024-12,30851.56,utilities
32,89,2025-01,20483.53,raw_materials
32,89,2025-02,14922.31,services
32,89,2025-03,19055.67,utilities
32,89,2025-04,12222.21,logistics
32,89,2025-05,9664.85,raw_materials
32,89,2025-06,9021.16,services
32,140,2024-01,13049.42,logistics
32,140,2024-02,12877.09,raw_materials
32,140,2024-03,15149.28,services
32,140,2024-04,10002.69,utilities
32,140,2024-05,13066.01,utilities
32,140,2024-06,7102.43,logistics
32,140,2024-07,7877.02,services
32,140,2024-08,8935.85,retail_pos
32,140,2024-10,4649.66,services
32,140,2024-11,8948.24,retail_pos
32,140,2024-12,9009.27,retail_pos
32,140,2025-01,14959.16,retail_pos
32,140,2025-02,9210.28,raw_materials
32,140,2025-03,10902.51,services
32,140,2025-04,7327.28,logistics
32,140,2025-05,11377.85,retail_pos
33,36,2024-02,9218.17,raw_materials
33,36,2024-03,11437.78,logistics
33,36,2024-04,9574.81,raw_materials
33,36,2024-06,5607.38,raw_materials
33,36,2024-07,7256.73,services
33,36,2024-08,7245.75,retail_pos
33,36,2024-09,5899.41,utilities
33,36,2024-11,8134.38,services
33,36,2024-12,7860.7,services
33,36,2025-01,10481.7,utilities
33,36,2025-02,12238.46,logistics
33,36,2025-03,7191.98,raw_materials
33,36,2025-04,9222.88,services
36,33,2025-04,1844.58,services
33,36,2025-05,12290.26,retail_pos
33,36,2025-06,7882.94,utilities
33,92,2024-01,9046.74,services
33,92,2024-02,8365.84,retail_pos
33,92,2024-03,9332.45,services
33,92,2024-04,4621.12,utilities
33,92,2024-05,3762.11,utilities
33,92,2024-06,4297.18,utilities
33,92,2024-09,6238.8,utilities
33,92,2024-10,8147.45,retail_pos
33,92,2024-12,6423.58,raw_materials
33,92,2025-01,5663.9,retail_pos
33,92,2025-02,8813.73,raw_materials
33,92,2025-03,7817.65,retail_pos
33,92,2025-04,6340.38,services
33,92,2025-05,4275.23,logistics
33,92,2025-06,3579.46,logistics
35,193,2024-01,12152.94,utilities
35,193,2024-02,20727.11,utilities
35,193,2024-03,10365.44,utilities
35,193,2024-04,12472.76,raw_materials
35,193,2024-05,11092.55,logistics
193,35,2024-05,2218.51,services
35,193,2024-06,5962.48,raw_materials
35,193,2024-07,6656.79,logistics
35,193,2024-09,5898.08,services
35,193,2024-10,9771.71,retail_pos
35,193,2024-11,9455.13,raw_materials
35,193,2024-12,11585.12,logistics
35,193,2025-01,7336.2,raw_materials
35,193,2025-02,7904.91,utilities
193,35,2025-02,1580.98,services
35,193,2025-03,13193.65,utilities
35,193,2025-04,6959.51,services
193,35,2025-04,1391.9,services
35,193,2025-06,6999.82,logistics
35,7,2024-02,10496.44,services
35,7,2024-03,11291.33,utilities
35,7,2024-04,12446.41,logistics
35,7,2024-05,19578.83,retail_pos
35,7,2024-06,10515.24,services
35,7,2024-07,8320.21,utilities
35,7,2024-08,9830.6,services
35,7,2024-09,9208.15,logistics
35,7,2024-10,8169.03,logistics
35,7,2024-11,7586.31,services
35,7,2024-12,9725.18,retail_pos
35,7,2025-02,18456.15,services
35,7,2025-06,15409.19,logistics
36,114,2024-02,60114.97,logistics
36,114,2024-03,29843.93,raw_materials
36,114,2024-04,27666.43,raw_materials
36,114,2024-05,42960.48,retail_pos
36,114,2024-07,23503.06,logistics
36,114,2024-08,15153.13,retail_pos
36,114,2024-10,29982.82,raw_materials
36,114,2024-11,49199.53,retail_pos
36,114,2025-01,60813.55,raw_materials
36,114,2025-02,51680.69,utilities
36,114,2025-03,41366.27,utilities
36,114,2025-04,41025.28,utilities
36,114,2025-05,24987.24,logistics
36,114,2025-06,36012.82,logistics
36,198,2024-03,5800.93,services
36,198,2024-04,5060.02,retail_pos
36,198,2024-06,4259.79,retail_pos
198,36,2024-06,851.96,services
36,198,2024-07,2850.67,logistics
36,198,2024-08,3815.26,services
36,198,2024-09,4312.83,retail_pos
36,198,2024-10,6178.51,retail_pos
36,198,2024-11,8555.41,retail_pos
36,198,2025-01,8657.01,retail_pos
36,198,2025-02,8918.42,utilities
36,198,2025-04,7150.5,retail_pos
36,198,2025-05,5939.34,utilities
36,198,2025-06,3747.83,logistics
39,182,2024-04,25180.69,raw_materials
39,182,2024-05,23557.94,raw_materials
39,182,2024-06,38446.17,retail_pos
39,182,2024-07,36224.38,raw_materials
39,182,2024-08,39615.29,utilities
39,182,2024-09,46533.8,services
39,182,2024-10,63442.11,utilities
39,182,2024-11,34233.67,logistics
182,39,2024-11,6846.73,services
39,182,2025-01,43074.34,retail_pos
39,182,2025-02,45919.22,utilities
39,182,2025-04,33085.02,services
39,182,2025-05,24200.22,logistics
39,182,2025-06,24766.46,retail_pos
39,126,2024-01,20692.67,services
39,126,2024-02,9062.23,services
39,126,2024-03,7867.52,utilities
39,126,2024-04,7688.42,services
39,126,2024-05,4465.63,services
39,126,2024-06,4102.33,services
39,126,2024-07,3935.71,logistics
39,126,2024-08,2921.61,logistics
39,126,2024-09,7492.93,services
39,126,2024-11,8320.54,utilities
39,126,2024-12,7761.68,retail_pos
39,126,2025-03,10798.96,raw_materials
39,126,2025-05,7621.54,raw_materials
39,126,2025-06,4789.56,services
39,138,2024-01,10269.73,utilities
39,138,2024-02,7278.96,utilities
138,39,2024-02,1455.79,services
39,138,2024-03,10358.5,utilities
39,138,2024-04,14810.4,raw_materials
39,138,2024-05,23060.67,services
39,138,2024-06,33917.13,services
39,138,2024-08,15049.26,services
39,138,2024-09,20948.07,logistics
39,138,2024-10,21223.74,raw_materials
39,138,2024-11,19962.42,raw_materials
39,138,2024-12,23135.7,logistics
39,138,2025-04,18931.51,logistics
39,138,2025-05,18248.22,logistics
39,138,2025-06,19256.95,logistics
39,123,2024-01,13099.09,logistics
39,123,2024-03,20099.16,utilities
39,123,2024-04,11426.11,logistics
39,123,2024-05,16089.63,utilities
39,123,2024-06,11765.12,services
39,123,2024-08,11050.04,raw_materials
39,123,2024-09,9453.96,retail_pos
39,123,2024-11,19894.17,raw_materials
39,123,2024-12,13724.93,services
39,123,2025-01,20579.51,services
39,123,2025-03,16953.44,logistics
39,123,2025-05,19164.14,raw_materials
39,123,2025-06,19968.65,utilities
40,15,2024-01,8002.9,retail_pos
40,15,2024-02,7081.59,logistics
40,15,2024-03,7093.69,utilities
40,15,2024-04,8219.68,raw_materials
40,15,2024-05,13105.24,services
40,15,2024-06,11930.35,retail_pos
15,40,2024-06,2386.07,services
40,15,2024-07,7671.69,retail_pos
40,15,2024-08,5922.93,retail_pos
40,15,2024-09,6759.51,retail_pos
15,40,2024-09,1351.9,services
40,15,2024-11,4626.72,raw_materials
40,15,2024-12,7889.09,utilities
40,15,2025-01,7656.96,services
40,15,2025-02,5999.09,logistics
40,15,2025-03,11149.27,utilities
40,15,2025-04,8315.98,utilities
40,15,2025-06,11045.21,services
40,154,2024-02,11765.1,retail_pos
40,154,2024-03,6465.98,services
40,154,2024-04,6520.08,services
40,154,2024-05,6879.31,services
40,154,2024-06,5652.04,retail_pos
40,154,2024-07,4088.34,services
40,154,2024-08,5035.37,utilities
40,154,2024-09,9953.37,raw_materials
40,154,2024-10,4129.34,logistics
40,154,2024-11,6109.43,logistics
154,40,2024-11,1221.89,services
40,154,2024-12,6494.76,utilities
40,154,2025-01,9585.42,raw_materials
40,154,2025-02,8940.59,services
40,154,2025-03,8053.83,logistics
40,154,2025-04,9540.15,retail_pos
40,154,2025-05,3545.04,services
40,154,2025-06,4280.07,retail_pos
41,152,2024-01,30587.02,utilities
41,152,2024-02,29331.23,logistics
41,152,2024-03,25598.8,services
41,152,2024-04,15165.01,utilities
41,152,2024-05,15079.53,retail_pos
41,152,2024-06,11988.74,services
41,152,2024-07,14707.95,retail_pos
41,152,2024-09,19912.8,services
41,152,2024-10,27543.98,services
41,152,2024-11,24354.95,services
41,152,2024-12,48696.15,utilities
41,152,2025-01,38922.76,services
41,152,2025-03,14237.27,utilities
41,152,2025-04,21926.95,logistics
41,152,2025-05,20023.2,retail_pos
41,152,2025-06,12464.14,logistics
41,72,2024-01,20902.56,utilities
41,72,2024-02,42562.49,raw_materials
72,41,2024-02,8512.5,services
41,72,2024-03,17891.78,services
41,72,2024-04,44536.72,utilities
41,72,2024-06,38100.07,retail_pos
41,72,2024-07,21373.27,utilities
41,72,2024-08,28365.91,logistics
41,72,2024-09,20485.18,utilities
41,72,2024-10,21392.21,utilities
41,72,2024-11,15445.61,services
41,72,2025-02,25889.43,raw_materials
41,72,2025-03,28083.72,raw_materials
41,72,2025-04,44176.73,logistics
41,72,2025-05,21373.55,raw_materials
41,72,2025-06,34752.42,raw_materials
41,105,2024-01,14973.15,retail_pos
105,41,2024-01,2994.63,services
41,105,2024-03,15726.06,raw_materials
41,105,2024-04,13442.53,services
41,105,2024-05,6094.84,services
41,105,2024-06,7004.36,utilities
41,105,2024-07,13063.48,services
41,105,2024-08,13917.82,utilities
41,105,2024-09,16990.65,services
41,105,2024-10,13148.07,logistics
41,105,2024-11,10191.82,logistics
41,105,2024-12,20911.69,logistics
41,105,2025-01,23403.13,utilities
41,105,2025-02,13791.75,logistics
41,105,2025-04,8653.78,logistics
105,41,2025-04,1730.76,services
41,105,2025-05,7843.2,retail_pos
41,105,2025-06,8866.96,logistics
42,84,2024-01,10534.64,raw_materials
42,84,2024-02,7807.71,retail_pos
42,84,2024-03,11232.92,services
42,84,2024-04,11697.66,utilities
42,84,2024-05,9515.68,services
42,84,2024-08,12138.82,retail_pos
42,84,2024-09,9613.25,utilities
42,84,2024-10,12769.07,logistics
42,84,2024-11,14645.99,services
42,84,2025-02,10386.68,logistics
42,84,2025-03,9983.53,retail_pos
42,84,2025-04,5272.66,utilities
42,84,2025-05,6382.01,retail_pos
42,84,2025-06,4506.57,logistics
42,140,2024-01,24109.36,retail_pos
42,140,2024-02,14836.17,utilities
42,140,2024-04,15160.44,retail_pos
42,140,2024-05,13537.13,raw_materials
42,140,2024-08,10522.83,raw_materials
42,140,2024-09,6143.14,raw_materials
42,140,2024-10,9568.51,raw_materials
42,140,2024-11,18587.24,utilities
42,140,2024-12,17570.32,logistics
42,140,2025-01,18108.05,raw_materials
42,140,2025-02,19179.9,retail_pos
42,140,2025-05,13694.4,services
42,140,2025-06,15807.11,retail_pos
42,117,2024-01,11507.43,retail_pos
42,117,2024-02,10121.97,raw_materials
42,117,2024-03,12688.91,utilities
42,117,2024-04,9829.81,retail_pos
42,117,2024-06,21439.29,logistics
42,117,2024-07,27988.1,services
42,117,2024-08,32301.34,retail_pos
42,117,2024-09,20307.19,services
42,117,2024-10,23447.56,raw_materials
42,117,2024-11,14545.29,services
42,117,2024-12,9657.72,services
42,117,2025-01,13160.33,utilities
42,117,2025-02,10126.57,utilities
42,117,2025-03,15213.32,services
42,117,2025-04,16268.37,retail_pos
42,117,2025-05,21044.41,logistics
42,117,2025-06,30820.18,logistics
43,13,2024-01,15916.7,retail_pos
43,13,2024-02,12385.14,logistics
43,13,2024-04,16998.81,services
43,13,2024-05,6676.01,retail_pos
43,13,2024-06,8155.82,utilities
43,13,2024-07,6698.76,raw_materials
43,13,2024-08,9592.66,raw_materials
43,13,2024-10,6418.18,retail_pos
43,13,2024-11,9475.43,logistics
43,13,2024-12,7519.66,services
43,13,2025-01,13304.67,utilities
43,13,2025-02,15956.8,raw_materials
43,13,2025-04,9870.16,raw_materials
13,43,2025-04,1974.03,services
43,56,2024-01,6943.07,retail_pos
43,56,2024-03,7842.43,utilities
43,56,2024-04,5463.66,utilities
43,56,2024-05,4845.27,services
43,56,2024-07,10214.0,raw_materials
43,56,2024-08,8618.72,raw_materials
43,56,2024-09,6356.69,logistics
43,56,2024-10,8045.36,retail_pos
43,56,2024-11,7191.38,services
43,56,2024-12,8839.26,services
43,56,2025-01,5164.64,retail_pos
43,56,2025-02,6227.09,logistics
43,56,2025-03,5384.26,retail_pos
43,56,2025-04,4211.53,logistics
43,56,2025-05,5547.76,services
